NR_CONVENIO;ANO;UNID RESP;MODALIDADE;RP;VINCULAÇÃO;C / D;DESCRIÇÃO RP;AUTOR;PROPOSTA;PROCESSO;CNPJ;PROPONENTES;UF;SITUACAO;SITUACAO DE CONTRATACAO ATUAL;EMPENHADO;PUBLICACAO;OBJETO;CATEGORIA; VL_GLOBAL_CONV; VL_REPASSE_CONV; VL_CONTRAPARTIDA_CONV;DIA_INIC_VIGENC_CONV;DIA_FIM_VIGENC_CONV;DIA_LIMITE_PREST_CONTAS;SUB_ROGACAO;ESTADO;NR_EMENDA;NOME_PARLAMENTAR;BENEFICIARIO_EMENDA;IND_IMPOSITIVO;TIPO_PARLAMENTAR; VALOR_REPASSE_PROPOSTA_EMENDA; VALOR_REPASSE_EMENDA
911647;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;026679/2021;21000.056719/2021-16;82.821.208/0001-36;MUNICIPIO DE ITAPIRANGA;SC;Em execução;Em execução;Normal;não;Aquisição de Patrulha mecanizada;MÁQUINAS E EQUIPAMENTOS; 474.333,33 ; 143.250,00 ; 331.083,33 ;29/12/2021;29/8/2024;28/10/2024;Lote 14;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;143250;143250
911648;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;027436/2021;21000.056729/2021-43;83.102.665/0001-33;MUNICIPIO DE LONTRAS;SC;Em execução;Em execução;Normal;não;Aquisição de Patrulha agrícola mecanizada;MÁQUINAS E EQUIPAMENTOS; 242.000,00 ; 148.025,00 ; 93.975,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 14;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;148025;148025
911649;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;027089/2021;21000.056733/2021-10;95.782.785/0001-08;MUNICIPIO DE MORRO GRANDE;SC;Em execução;Em execução;Normal;não;AQUISIÇÃO DE RETROESCAVADEIRA.;MÁQUINAS E EQUIPAMENTOS; 379.000,00 ; 191.000,00 ; 188.000,00 ;28/12/2021;28/8/2024;27/10/2024;Lote 14;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;191000;191000
911650;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;028098/2021;21000.056736/2021-45;01.067.933/0001-69;MUNICIPIO DE NOVO ACORDO;TO;Em execução;Em execução;Normal;não;Aquisição de máquina e equipamento para o Município de Novo Acordo – TO.;MÁQUINAS E EQUIPAMENTOS; 380.000,00 ; 238.750,00 ; 141.250,00 ;24/12/2021;24/8/2024;23/10/2024;Lote 14;Tocantins;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;238750;238750
911651;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;027563/2021;21000.056738/2021-34;25.064.056/0001-30;MUNICIPIO DE PALMEIRAS DO TOCANTINS;TO;Em execução;Em execução;Normal;não;Aquisição de Patrulha Mecanizada;MÁQUINAS E EQUIPAMENTOS; 575.000,00 ; 573.000,00 ; 2.000,00 ;23/12/2021;23/8/2024;22/10/2024;Lote 14;Tocantins;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;573000;573000
911652;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;MARCO BERTAIOLLI / EMENDA 10;023821/2021;21000.056743/2021-47;45.192.564/0001-01;MUNICIPIO DE SILVEIRAS;SP;Em execução;Em execução;Normal;sim;Aquisição de maquina agrícola;MÁQUINAS E EQUIPAMENTOS; 510.000,00 ; 382.000,00 ; 128.000,00 ;22/11/2021;15/10/2024;14/12/2024;Lote 18;São Paulo;41180010;MARCO BERTAIOLLI;0;SIM;INDIVIDUAL;382000;382000
911653;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;026404/2021;21000.056742/2021-01;08.113.995/0001-09;MUNICIPIO DE PEDRA PRETA;RN;Em execução;Em execução;Normal;não;Aquisição de Patrulha Mecanizada;MÁQUINAS E EQUIPAMENTOS; 239.000,00 ; 238.750,00 ; 250,00 ;22/12/2021;22/8/2024;21/10/2024;Lote 14;Rio Grande do Norte;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;238750;238750
911654;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;CARLA ZAMBELLI / EMENDA 4;021089/2021;21000.056744/2021-91;45.195.823/0001-58;MUNICIPIO DE SAO BENTO DO SAPUCAI;SP;Em execução;Em execução;Normal;sim;Aquisição de Maquina Agrícola;MÁQUINAS E EQUIPAMENTOS; 240.326,67 ; 191.000,00 ; 49.326,67 ;24/11/2021;19/10/2024;18/12/2024;Lote 17;São Paulo;39280004;CARLA ZAMBELLI;0;SIM;INDIVIDUAL;191000;191000
911655;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;026942/2021;21000.056746/2021-81;02.396.166/0001-02;MUNICIPIO DE PEIXE;TO;Em execução;Em execução;Normal;não;Aquisição de máquinas e implementos para suporte à produção agrícola e pecuária dos pequenos produtores e agricultores familiares.;MÁQUINAS E EQUIPAMENTOS; 1.010.000,00 ; 955.000,00 ; 55.000,00 ;22/12/2021;22/8/2024;21/10/2024;Lote 14;Tocantins;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;955000;955000
911656;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;RENATA ABREU / EMENDA 11;021976/2021;21000.056747/2021-25;45.663.556/0001-04;MUNICIPIO DE CASTILHO;SP;Em execução;Em execução;Normal;sim;Aquisição de trator agrícola - Patrulha Mecanizada;MÁQUINAS E EQUIPAMENTOS; 200.000,00 ; 143.250,00 ; 56.750,00 ;14/12/2021;14/8/2024;13/10/2024;Lote 17;São Paulo;37460011;RENATA ABREU;0;SIM;INDIVIDUAL;143250;143250
911657;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;VICENTINHO / EMENDA 20;023323/2021;21000.056750/2021-49;45.725.355/0001-86;MUNICIPIO DE MARABA PAULISTA;SP;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE PATRULHA MECANIZADA;MÁQUINAS E EQUIPAMENTOS; 148.333,33 ; 143.250,00 ; 5.083,33 ;15/12/2021;15/8/2024;14/10/2024;Lote 18;São Paulo;19970020;VICENTINHO;0;SIM;INDIVIDUAL;143250;143250
911658;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;025632/2021;21000.056753/2021-82;82.777.327/0001-39;MUNICIPIO DE SAO JOSE DO CERRITO;SC;Em execução;Em execução;Normal;não;Aquisição de patrulha mecanizado.;MÁQUINAS E EQUIPAMENTOS; 300.000,00 ; 286.500,00 ; 13.500,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 20;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;544350;286500
911660;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;030813/2021;21000.056757/2021-61;82.538.851/0001-57;MUNICIPIO DE IMARUI;SC;Em execução;Em execução;Normal;sim;Aquisição de Máquinas e Equipamentos Agrícolas;MÁQUINAS E EQUIPAMENTOS; 200.155,00 ; 191.000,00 ; 9.155,00 ;28/12/2021;28/8/2024;27/10/2024;Lote 15;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;191000;191000
911661;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;030812/2021;21000.056766/2021-51;80.912.124/0001-82;MUNICIPIO DE SAO MIGUEL DA BOA VISTA;SC;Em execução;Em execução;Normal;sim;Aquisição de Patrulha mecanizada;MÁQUINAS E EQUIPAMENTOS; 230.966,67 ; 143.250,00 ; 87.716,67 ;15/12/2021;15/8/2024;14/10/2024;Lote 15;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;143250;143250
911662;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;030811/2021;21000.056771/2021-64;83.028.415/0001-09;MUNICIPIO DE MONDAI;SC;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE PATRULHA AGRÍCOLA MECANIZADA;MÁQUINAS E EQUIPAMENTOS; 248.833,00 ; 191.000,00 ; 57.833,00 ;29/12/2021;29/8/2024;28/10/2024;Lote 15;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;191000;191000
911663;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;ZE SILVA / EMENDA 7;023952/2021;21000.056806/2021-65;18.192.260/0001-71;MUNICIPIO DE LAGAMAR;MG;Em execução;Em execução;Normal;sim;Aquisição de Equipamentos Agrícolas;MÁQUINAS E EQUIPAMENTOS; 111.233,34 ; 100.275,00 ; 10.958,34 ;7/12/2021;19/9/2024;18/11/2024;Lote 18;Minas Gerais;27690007;ZE SILVA;0;SIM;INDIVIDUAL;100275;100275
911664;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;RICARDO GUIDI / EMENDA 9;023892/2021;21000.056811/2021-78;82.837.741/0001-96;MUNICIPIO DE MELEIRO;SC;Em execução;Em execução;Normal;sim;Aquisição de patrulha mecanizada;MÁQUINAS E EQUIPAMENTOS; 550.000,00 ; 286.500,00 ; 263.500,00 ;25/11/2021;25/7/2024;23/9/2024;Lote 18;Santa Catarina;40620009;RICARDO GUIDI;0;SIM;INDIVIDUAL;286500;286500
911667;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;TIRIRICA / EMENDA 6;023372/2021;21000.056885/2021-12;46.195.079/0001-54;MUNICIPIO DE JAHU;SP;Em execução;Em execução;Normal;sim;Aquisição de máquina e implemento agrícola.;MÁQUINAS E EQUIPAMENTOS; 313.566,00 ; 286.500,00 ; 27.066,00 ;27/10/2021;2/1/2025;3/3/2025;Lote 18;São Paulo;28180006;TIRIRICA;0;SIM;INDIVIDUAL;286500;286500
911668;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;GUIGA PEIXOTO / EMENDA 9;022256/2021;21000.056886/2021-59;46.634.259/0001-95;MUNICIPIO DE CAPAO BONITO;SP;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE MAQUINA E IMPLEMENTOS AGRICOLA;MÁQUINAS E EQUIPAMENTOS; 257.900,00 ; 238.750,00 ; 19.150,00 ;10/12/2021;9/11/2024;8/1/2025;Lote 17;São Paulo;40120009;GUIGA PEIXOTO;0;SIM;INDIVIDUAL;238750;238750
911669;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;GUIGA PEIXOTO / EMENDA 9;020899/2021;21000.056888/2021-48;46.634.267/0001-31;MUNICIPIO DE GUAREI;SP;Em execução;Em execução;Normal;sim;Aquisição de Maquina Agrícola;MÁQUINAS E EQUIPAMENTOS; 460.000,00 ; 286.500,00 ; 173.500,00 ;20/12/2021;13/11/2024;12/1/2025;Lote 17;São Paulo;40120009;GUIGA PEIXOTO;0;SIM;INDIVIDUAL;286500;286500
911670;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;VICENTINHO / EMENDA 20;023967/2021;21000.056889/2021-92;46.634.374/0001-60;MUNICIPIO DE ITABERA;SP;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE PATRULHA AGRÍCOLA - MECANIZADA;MÁQUINAS E EQUIPAMENTOS; 139.600,00 ; 100.000,00 ; 39.600,00 ;10/12/2021;10/8/2024;9/10/2024;Lote 18;São Paulo;19970020;VICENTINHO;0;SIM;INDIVIDUAL;100000;100000
911671;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;GUIGA PEIXOTO / EMENDA 9;023484/2021;21000.056893/2021-51;46.634.457/0001-59;MUNICIPIO DE PIEDADE;SP;Em execução;Em execução;Normal;sim;Aquisição de Maquina Agrícola;MÁQUINAS E EQUIPAMENTOS; 400.000,00 ; 382.000,00 ; 18.000,00 ;10/12/2021;10/8/2024;9/10/2024;Lote 18;São Paulo;40120009;GUIGA PEIXOTO;0;SIM;INDIVIDUAL;382000;382000
911672;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;CORONEL TADEU / EMENDA 8;023017/2021;21000.056897/2021-39;46.634.580/0001-70;MUNICIPIO DE PORANGABA;SP;Em execução;Em execução;Normal;sim;Aquisição de Maquina e equipamentos agrícolas;MÁQUINAS E EQUIPAMENTOS; 311.510,00 ; 286.500,00 ; 25.010,00 ;10/12/2021;10/8/2024;9/10/2024;Lote 18;São Paulo;39460008;CORONEL TADEU;0;SIM;INDIVIDUAL;286500;286500
911673;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;MARCO BERTAIOLLI / EMENDA 10;023337/2021;21000.056903/2021-58;46.643.482/0001-07;MUNICIPIO DE MONTEIRO LOBATO;SP;Em execução;Em execução;Normal;sim;Aquisição de Caminhão;MÁQUINAS E EQUIPAMENTOS; 546.000,00 ; 477.500,00 ; 68.500,00 ;25/11/2021;11/12/2024;9/2/2025;Lote 18;São Paulo;41180010;MARCO BERTAIOLLI;0;SIM;INDIVIDUAL;477500;477500
911674;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;CORONEL TADEU / EMENDA 8;024550/2021;21000.056905/2021-47;46.694.121/0001-81;MUNICIPIO DE SANTA BRANCA;SP;Em execução;Em execução;Normal;sim;Equipamento agrícola;MÁQUINAS E EQUIPAMENTOS; 347.266,67 ; 286.500,00 ; 60.766,67 ;10/12/2021;10/8/2024;9/10/2024;Lote 19;São Paulo;39460008;CORONEL TADEU;0;SIM;INDIVIDUAL;286500;286500
911675;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;ARLINDO CHINAGLIA / EMENDA 7;022863/2021;21000.056909/2021-25;52.942.380/0001-87;MUNICIPIO DE MONTE AZUL PAULISTA;SP;Prestação de Contas Iniciada Por Antecipação;Em execução;Normal;sim;Aquisição Maquina e Equipamentos agrícolas;MÁQUINAS E EQUIPAMENTOS; 176.236,37 ; 143.250,00 ; 32.986,37 ;25/11/2021;30/4/2025;29/6/2025;Lote 18;São Paulo;31350007;ARLINDO CHINAGLIA;0;SIM;INDIVIDUAL;143250;143250
911676;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;PAULO FREIRE COSTA / EMENDA 15;019396/2021;21000.056910/2021-50;53.221.941/0001-11;MUNICIPIO DE FLOREAL;SP;Prestação de Contas Iniciada Por Antecipação;Em execução;Normal;sim;Aquisição de Maquina agrícola e maquinários;MÁQUINAS E EQUIPAMENTOS; 280.000,00 ; 238.750,00 ; 41.250,00 ;20/12/2021;7/3/2025;6/5/2025;Lote 17;São Paulo;28130015;PAULO FREIRE COSTA;0;SIM;INDIVIDUAL;238750;238750
911677;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;MARCO BERTAIOLLI / EMENDA 10;023134/2021;21000.056911/2021-02;65.058.984/0001-07;MUNICIPIO DE ARAPEI;SP;Em execução;Em execução;Normal;sim;Aquisição de Retroescavadeira.;MÁQUINAS E EQUIPAMENTOS; 486.000,00 ; 248.300,00 ; 237.700,00 ;13/10/2021;13/6/2024;12/8/2024;Lote 18;São Paulo;41180010;MARCO BERTAIOLLI;0;SIM;INDIVIDUAL;248300;248300
911679;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;ENRICO MISASI / EMENDA 8;019738/2021;21000.056915/2021-82;67.662.452/0001-00;MUNICIPIO DE ROSANA;SP;Prestação de Contas em Complementação;Prestação de Contas em Complementação;Normal;sim;Aquisição de maquina agrícola;MÁQUINAS E EQUIPAMENTOS; 446.000,00 ; 238.750,00 ; 207.250,00 ;24/11/2021;24/7/2024;22/9/2024;Lote 17;São Paulo;39770008;ENRICO MISASI;0;SIM;INDIVIDUAL;238750;238750
911680;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;VITOR LIPPI / EMENDA 11;023726/2021;21000.056920/2021-95;70.946.009/0001-75;MUNICIPIO DE SAO ROQUE;SP;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE MAQUNA E IMPLEMENTOS AGRÍCOLAS;MÁQUINAS E EQUIPAMENTOS; 298.379,99 ; 286.500,00 ; 11.879,99 ;20/12/2021;20/8/2024;19/10/2024;Lote 18;São Paulo;37770011;VITOR LIPPI;0;SIM;INDIVIDUAL;286500;286500
911694;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;030795/2021;21000.057012/2021-19;83.024.240/0001-53;MUNICIPIO DE ITA;SC;Em execução;Em execução;Normal;sim;Aquisição de Patrulha Mecanizada;MÁQUINAS E EQUIPAMENTOS; 800.443,00 ; 477.500,00 ; 322.943,00 ;23/12/2021;23/8/2024;22/10/2024;Lote 15;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;477500;477500
911696;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;030790/2021;21000.057017/2021-41;83.021.881/0001-54;MUNICIPIO DE SAUDADES;SC;Em execução;Em execução;Normal;sim;Aquisição de máquinas e equipamentos.;MÁQUINAS E EQUIPAMENTOS; 430.500,00 ; 286.500,00 ; 144.000,00 ;23/12/2021;23/8/2024;22/10/2024;Lote 15;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;525250;286500
911713;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;027168/2021;21000.057259/2021-35;92.465.228/0001-75;MUNICIPIO DE ALEGRIA;RS;Prestação de Contas em Análise;Prestação de Contas em Análise;Normal;sim;Aquisição de Patrulha Agrícola;MÁQUINAS E EQUIPAMENTOS; 149.500,00 ; 143.250,00 ; 6.250,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 14;Rio Grande do Sul;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;143250;143250
911714;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;026913/2021;21000.057260/2021-60;93.539.138/0001-44;MUNICIPIO DE CENTENARIO;RS;Prestação de Contas enviada para Análise;Prestação de Contas Iniciada Por Antecipação;Normal;sim;Patrulha agrícola mecanizada;MÁQUINAS E EQUIPAMENTOS; 136.466,66 ; 128.925,00 ; 7.541,66 ;30/12/2021;30/8/2024;29/10/2024;Lote 14;Rio Grande do Sul;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;415425;128925
911715;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;026437/2021;21000.057261/2021-12;01.610.869/0001-10;MUNICIPIO DE CHUVISCA;RS;Proposta/Plano de Trabalho Aprovado;Proposta/Plano de Trabalho Aprovado;***;sim;PATRULHA MECANIZADA;MÁQUINAS E EQUIPAMENTOS; 103.275,00 ; 100.275,00 ; 3.000,00 ;17/6/2021;16/6/2024;16/6/2024;Lote 26;Rio Grande do Sul;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;100275;100275
911722;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;030484/2021;21000.057344/2021-01;87.612.834/0001-36;MUNICIPIO DE HORIZONTINA;RS;Em execução;Em execução;Normal;sim;Aquisição de Patrulha;MÁQUINAS E EQUIPAMENTOS; 210.000,00 ; 143.250,00 ; 66.750,00 ;30/12/2021;30/8/2024;29/10/2024;Lote 24;Rio Grande do Sul;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;143250;143250
911723;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;029666/2021;21000.057347/2021-37;88.201.298/0001-49;MUNICIPIO DE LAVRAS DO SUL;RS;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE PATRULHA AGRICOLA;MÁQUINAS E EQUIPAMENTOS; 150.000,00 ; 143.250,00 ; 6.750,00 ;24/12/2021;24/8/2024;23/10/2024;Lote 15;Rio Grande do Sul;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;143250;143250
911725;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;030783/2021;21000.057356/2021-28;82.777.244/0001-40;MUNICIPIO DE PRESIDENTE CASTELO BRANCO;SC;Em execução;Em execução;Normal;sim;AQUISIÇÃO DE EQUIPAMENTOS AGRÍCOLAS;MÁQUINAS E EQUIPAMENTOS; 510.000,00 ; 477.500,00 ; 32.500,00 ;20/12/2021;20/8/2024;19/10/2024;Lote 15;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;477500;477500
911726;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;LAURIETE / EMENDA 5;023646/2021;21000.057362/2021-85;27.082.403/0001-83;MUNICIPIO DE MUQUI;ES;Em execução;Em execução;Normal;sim;PATRULHA MECANIZADA;MÁQUINAS E EQUIPAMENTOS; 379.500,00 ; 286.500,00 ; 93.000,00 ;8/12/2021;8/8/2024;7/10/2024;Lote 18;Espírito Santo;27730005;LAURIETE;0;SIM;INDIVIDUAL;286500;286500
911727;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;030781/2021;21000.057363/2021-20;82.843.582/0001-32;MUNICIPIO DE URUBICI;SC;Em execução;Em execução;Normal;sim;Aquisição de PATRULHA MECANIZADA;MÁQUINAS E EQUIPAMENTOS; 234.500,00 ; 191.000,00 ; 43.500,00 ;29/12/2021;29/8/2024;28/10/2024;Lote 15;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;573000;191000
911728;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;030768/2021;21000.057366/2021-63;83.102.566/0001-51;MUNICIPIO DE MATOS COSTA;SC;Em execução;Em execução;Normal;sim;Aquisição de PATRULHA MECANIZADA;MÁQUINAS E EQUIPAMENTOS; 285.000,00 ; 143.250,00 ; 141.750,00 ;27/12/2021;27/8/2024;26/10/2024;Lote 15;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;143250;143250
911729;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;TED CONTI / EMENDA 11;023671/2021;21000.057376/2021-07;27.082.403/0001-83;MUNICIPIO DE MUQUI;ES;Em execução;Em execução;Normal;sim;Aquisição de máquina agrícola;MÁQUINAS E EQUIPAMENTOS; 193.545,99 ; 191.000,00 ; 2.545,99 ;8/12/2021;8/8/2024;7/10/2024;Lote 18;Espírito Santo;40970011;TED CONTI;0;SIM;INDIVIDUAL;191000;191000
911730;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;DELEGADO PABLO / EMENDA 11;021044/2021;21000.057382/2021-56;22.812.960/0001-99;MUNICIPIO DE APUI;AM;Em execução;Em execução;Normal;sim;Aquisição de máquinas e equipamentos agrícolas.;MÁQUINAS E EQUIPAMENTOS; 145.000,00 ; 143.250,00 ; 1.750,00 ;9/12/2021;6/3/2025;5/5/2025;Lote 17;Amazonas;39580011;DELEGADO PABLO;0;SIM;INDIVIDUAL;143250;143250
911731;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;030766/2021;21000.057391/2021-47;83.021.147/0001-95;MUNICIPIO DE CUNHA PORA;SC;Prestação de Contas enviada para Análise;Prestação de Contas enviada para Análise;Normal;sim;PATRULHA MECANIZADA.;MÁQUINAS E EQUIPAMENTOS; 199.000,00 ; 191.000,00 ; 8.000,00 ;27/12/2021;27/8/2024;26/10/2024;Lote 15;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;191000;191000
911732;2021;CME;Convênio;6;405;D;DESPESA DISCRICIONARIA DECORRENTE DE EMENDA INDIVIDUAL;DA VITORIA / EMENDA 8;020708/2021;21000.057390/2021-01;27.167.436/0001-26;MUNICIPIO DE BOA ESPERANCA;ES;Em execução;Em execução;Normal;sim;Patrulha mecanizada.;MÁQUINAS E EQUIPAMENTOS; 350.000,00 ; 286.500,00 ; 63.500,00 ;22/11/2021;22/7/2024;20/9/2024;Lote 17;Espírito Santo;39480008;DA VITORIA;0;SIM;INDIVIDUAL;286500;286500
911733;2021;CME;Convênio;9;409;D;DESP.DISC.DECORRENTE DE EMENDA DIR.GERAL PLOA,EXC.ORDEM TEC;RELATOR GERAL / EMENDA 652;030731/2021;21000.057394/2021-81;83.102.756/0001-79;MUNICIPIO DE RIO NEGRINHO;SC;Em execução;Em execução;Normal;sim;Aquisição de patrulha mecanizada;MÁQUINAS E EQUIPAMENTOS; 162.512,51 ; 162.350,00 ; 162,51 ;20/12/2021;20/8/2024;19/10/2024;Lote 15;Santa Catarina;81000652;RELATOR GERAL;0;NÃO;RELATOR GERAL;544350;162350
